responsavel,uo,orgao,n_sigcon,tipo_indicacao,ano_inciso,impositividade,municipio,razao_social,cnpj,codesc,acao,grupo_despesa,genero,categoria,especificacao,descricao,tipo_aplicacao,vl_indicado,data_indicacao_sigcon, vl_informado , vl_sanear , vl_sem_impedimento , vl_utilizado , vl_empenhado_sigcon ,execucao_financeira,n_proposta,n_siafi,n_resolucao,status_indicacao,status_instrumento, vl_pago ,status_pgto,atualizado em
BETINHO PINTO COELHO,1481,SEDESE,46849,CELEBRAÇÃO DE CONVÊNIO,2020,S,SANTO ANTONIO DO RIO ABAIXO,PREFEITURA MUNICIPAL DE SANTO ANTÔNIO DO RIO ABAIXO,18303248000197,,4086,OUTRAS DESPESAS CORRENTES,AQUISIÇÃO DE BENS,Consumo,Material Esportivo,kit Esporte,,R$ 20.000,00,13/03/2020 18:16, R$ 20.000,00 ,, R$ 20.000,00 , R$ 20.000,00 ,,SIAFI,002680/2020,9251748,,APROVADO,VIGENTE, R$ 20.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1481,SEDESE,46850,CELEBRAÇÃO DE CONVÊNIO,2020,S,TOLEDO,PREFEITURA MUNICIPAL DE TOLEDO,18677617000101,,4086,OUTRAS DESPESAS CORRENTES,AQUISIÇÃO DE BENS,Consumo,Material Esportivo,kit Esporte,,R$ 20.000,00,13/03/2020 18:16,, R$ 20.000,00 , R$ 20.000,00 , R$ 20.000,00 ,,SIAFI,002876/2020,9263652,,APROVADO,VIGENTE, R$ -   ,EM PROCESSAMENTO,2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1511,PCMG,44587,EXECUÇÃO DIRETA,2020,S,BELO HORIZONTE,POLÍCIA CIVIL DO ESTADO DE MINAS GERAIS,18715532000170,,4025,INVESTIMENTOS,,,,Viatura basica para o município de Lagoa Santa,PCMG Viatura básica,R$ 90.000,00,10/03/2020 13:55, R$ 90.000,00 ,, R$ 90.000,00 , R$ 90.000,00 ,,SIAFI,,,,APROVADO,,,,2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1251,PMMG,45102,EXECUÇÃO DIRETA,2020,S,BELO HORIZONTE,POLÍCIA MILITAR DO ESTADO DE MINAS GERAIS,16695025000197,,4048,INVESTIMENTOS,,,,Veiculos comum e rural com cela e radio para os municipios de Minas Gerais. Email detalhado enviado conforme orientação,Bem permanente,R$ 446.000,00,11/03/2020 17:42, R$ 446.000,00 ,, R$ 446.000,00 , R$ 446.000,00 ,,SIAFI,,,,APROVADO,,,,2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,47407,RESOLUÇÃO,2020,S,RIO POMBA,FUNDO MUNICIPAL DE SAÚDE DE RIO POMBA,13530438000123,,4460,INVESTIMENTOS,,,,,FES Bem permanente,R$ 200.000,00,16/03/2020 11:22, R$ 200.000,00 ,, R$ 200.000,00 , R$ 200.000,00 ,,SIAFI,,9247668,7098,APROVADO,, R$ 200.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,48844,RESOLUÇÃO,2020,S,CONGONHAS DO NORTE,FUNDO MUNICIPAL DE SAUDE DE CONGONHAS DO NORTE,14713586000146,,4460,INVESTIMENTOS,,,,,FES Veículo Minivan (mínimo 7 lugares),R$ 82.000,00,16/03/2020 19:27, R$ 82.000,00 ,, R$ 82.000,00 , R$ 82.000,00 ,,SIAFI,,9249668,7112,APROVADO,, R$ 82.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,48853,RESOLUÇÃO,2020,S,CORONEL MURTA,FUNDO MUNICIPAL DE SAÚDE DE CORONEL MURTA,11493471000103,,4460,INVESTIMENTOS,,,,,FES Veículo Minivan (mínimo 7 lugares),R$ 82.000,00,16/03/2020 19:27, R$ 82.000,00 ,, R$ 82.000,00 , R$ 82.000,00 ,,SIAFI,,9249692,7112,APROVADO,, R$ 82.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,48856,RESOLUÇÃO,2020,S,IBITURUNA,FUNDO MUNICIPAL DE SAÚDE DE IBITURUNA,4052607000176,,4460,INVESTIMENTOS,,,,,FES Veículo Minivan (mínimo 7 lugares),R$ 82.000,00,16/03/2020 19:28, R$ 82.000,00 ,, R$ 82.000,00 , R$ 82.000,00 ,,SIAFI,,9249761,7112,APROVADO,, R$ 82.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,48861,RESOLUÇÃO,2020,S,MINDURI,FUNDO MUNICIPAL DE SAÚDE DE MINDURI,11272311000126,,4460,INVESTIMENTOS,,,,,FES Veículo Minivan (mínimo 7 lugares),R$ 82.000,00,16/03/2020 19:30, R$ 82.000,00 ,, R$ 82.000,00 , R$ 82.000,00 ,,SIAFI,,9249375,7112,APROVADO,, R$ 82.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,4291,SES,48863,RESOLUÇÃO,2020,S,BRUMADINHO,FUNDO MUNICIPAL DE SAÚDE DE BRUMADINHO,14208587000133,,4460,INVESTIMENTOS,,,,,FES Veículo Minivan (mínimo 7 lugares),R$ 82.000,00,16/03/2020 19:30, R$ 82.000,00 ,, R$ 82.000,00 , R$ 82.000,00 ,,SIAFI,,9250176,7112,APROVADO,, R$ 82.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46486,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,CONCEICAO DO MATO DENTRO,EE PROFESSORA MARIA AMÉLIA RIBEIRO,,23604,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 50.000,00,13/03/2020 15:36, R$ 50.000,00 ,, R$ 50.000,00 , R$ 50.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 50.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46495,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,LAGOA DA PRATA,EE NOSSA SENHORA  DE GUADALUPE,,34096,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,13/03/2020 15:40, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46496,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,LAGOA DA PRATA,EE CHICO REZENDE,,34045,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,13/03/2020 15:40, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46497,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,LAGOA DA PRATA,EE DOUTOR ARNALDO DE FARIA TAVARES,,34070,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,13/03/2020 15:40, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46500,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,TRES CORACOES,EE PROFESSOR FRANCO DA ROSA,,174483,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,13/03/2020 15:41, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
BETINHO PINTO COELHO,1261,SEE,46504,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,FERROS,EE PONCIANO PEREIRA DA COSTA,,103012,4297,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,13/03/2020 15:42, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42801,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,IPATINGA,EE DOUTOR OVÍDIO DE ANDRADE,,191035,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:43, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ -   ,EM PROCESSAMENTO,2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42802,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,IPATINGA,EE GERALDO GOMES RIBEIRO,,191205,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:44, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 80.076,30 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42803,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,IPATINGA,EE HAYDÉE MARIA IMACULADA SCHITTINI,,191159,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:44, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 71.905,80 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42804,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,IPATINGA,EE ALMIRANTE TOYODA,,190993,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:44, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 94.005,06 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42805,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,IPATINGA,EE DOM HELVÉCIO,,191027,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 134.000,00,04/03/2020 12:45, R$ 134.000,00 ,, R$ 134.000,00 , R$ 134.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 102.239,60 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42808,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,POUSO ALEGRE,EE MONSENHOR JOSÉ PAULINO,,56413,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:48, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ -   ,EM PROCESSAMENTO,2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42809,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,ITAUNA,EE ZEZÉ LIMA,,33821,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 110.000,00,04/03/2020 12:53, R$ 110.000,00 ,, R$ 110.000,00 , R$ 110.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 110.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43019,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,RIBEIRAO DAS NEVES,EE DJALMA MARQUES,,317489,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 150.000,00,05/03/2020 10:57, R$ 150.000,00 ,, R$ 150.000,00 , R$ 150.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ -   ,EM PROCESSAMENTO,2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43020,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,RIBEIRAO DAS NEVES,EE DO BAIRRO ROSANEVES,,9989,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 140.000,00,05/03/2020 10:58, R$ 140.000,00 ,, R$ 140.000,00 , R$ 140.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 136.700,00 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43021,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,RIBEIRAO DAS NEVES,EE JOSÉ LUIZ DE CARVALHO,,10073,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 152.000,00,05/03/2020 10:58, R$ 152.000,00 ,, R$ 152.000,00 , R$ 152.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,,,,2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43524,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,POCOS DE CALDAS,EE DAVID CAMPISTA,,124737,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,06/03/2020 13:58, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ -   ,EM PROCESSAMENTO,2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44821,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,RIBEIRAO DAS NEVES,EE ROMUALDO JOSÉ DA COSTA,,10031,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,11/03/2020 11:38, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 91.494,77 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44925,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,DIVINO,EE MELO VIANA,,97578,4302,INVESTIMENTOS,,,,Obra,Obra,R$ 120.842,50,11/03/2020 13:43, R$ 120.842,50 ,, R$ 120.842,50 , R$ 120.842,50 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 102.719,23 ,PAGO (PARCIAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43063,CELEBRAÇÃO DE CONVÊNIO,2020,S,GOIANA,PREFEITURA MUNICIPAL DE GOIANÁ,1611137000145,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Equipamentos Escolares,Equipamentos escolares,,R$ 50.000,00,05/03/2020 12:01, R$ 50.000,00 ,, R$ 50.000,00 , R$ 50.000,00 ,,SIAFI,000749/2020,9250341,,APROVADO,VIGENTE, R$ 50.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43065,CELEBRAÇÃO DE CONVÊNIO,2020,S,UBERLANDIA,PREFEITURA MUNICIPAL DE UBERLÂNDIA,18431312000115,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Equipamentos Escolares,Equipamentos escolares,,R$ 140.000,00,05/03/2020 12:03, R$ 140.000,00 ,, R$ 140.000,00 , R$ 140.000,00 ,,SIAFI,000926/2020,9250610,,APROVADO,VIGENTE, R$ 140.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43067,CELEBRAÇÃO DE CONVÊNIO,2020,S,JANAUBA,PREFEITURA MUNICIPAL DE JANAÚBA,18017392000167,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Equipamentos Escolares,Equipamentos Escolares,,R$ 35.000,00,05/03/2020 12:06, R$ 35.000,00 ,, R$ 35.000,00 , R$ 35.000,00 ,,SIAFI,001489/2020,9250583,,APROVADO,VIGENTE, R$ 35.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43068,CELEBRAÇÃO DE CONVÊNIO,2020,S,IRAI DE MINAS,PREFEITURA MUNICIPAL DE IRAI DE MINAS,18158642000189,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Equipamentos Escolares,Equipamentos Escolares Prefeitura Municipal de Iraí de Minas/Escola Municipal Dorcemira Maria de Jesus,,R$ 35.000,00,05/03/2020 12:08, R$ 35.000,00 ,, R$ 35.000,00 , R$ 35.000,00 ,,SIAFI,002074/2020,9252006,,APROVADO,VIGENTE, R$ 35.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43073,CELEBRAÇÃO DE CONVÊNIO,2020,S,CONCEICAO DAS ALAGOAS,PREFEITURA MUNICIPAL DE CONCEIÇÃO DAS ALAGOAS,18428854000139,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Equipamentos Escolares,Equipamentos Escolares Prefeitura Municipal de Conceição das Alagoas/Escola Municipal Carlos Luz,,R$ 37.842,50,05/03/2020 12:11, R$ 37.842,50 ,, R$ 37.842,50 , R$ 37.842,50 ,,SIAFI,001503/2020,9250645,,APROVADO,VIGENTE, R$ 37.842,50 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42810,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,CRUZILIA,EE MONSENHOR JOÃO CÂNCIO,,172456,4309,INVESTIMENTOS,,,,Obra,Obra,R$ 100.000,00,04/03/2020 12:55, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 100.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42811,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE FREI EGÍDIO PARISI,,167584,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,04/03/2020 12:56, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42812,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE FELISBERTO ALVES CARREJO,,167231,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,04/03/2020 12:56, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42818,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE PROFESSOR EDERLINDO LANNES BERNARDES,,167843,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,04/03/2020 12:59, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,42819,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE NEUZA REZENDE,,167746,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,04/03/2020 13:00, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44920,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,BELO HORIZONTE,EE ALBERTO DELPINO,,426,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,11/03/2020 13:32, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44922,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,BELO HORIZONTE,EE PROFESSOR CLÁUDIO BRANDÃO,,868,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,11/03/2020 13:32, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44923,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE ALDA MOTA BATISTA,,167282,4304,INVESTIMENTOS,,,,Mobiliário e Equipamento,Mobiliário e Equipamento,R$ 25.000,00,11/03/2020 13:33, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,44013,CELEBRAÇÃO DE CONVÊNIO,2020,S,SIMONESIA,PREFEITURA MUNICIPAL DE SIMONÉSIA,18385120000110,,4303,INVESTIMENTOS,AQUISIÇÃO DE BENS,Permanente,Mobiliário escolar,Mobiliário escolar.,,R$ 25.000,00,09/03/2020 10:18, R$ 25.000,00 ,, R$ 25.000,00 , R$ 25.000,00 ,,SIAFI,002101/2020,9251302,,APROVADO,VIGENTE, R$ 25.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43027,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE DO PARQUE SÃO JORGE,,167797,4304,OUTRAS DESPESAS CORRENTES,,,,Projeto de Wi-Fi,Projeto de Wi-Fi,R$ 37.000,00,05/03/2020 11:11, R$ 37.000,00 ,, R$ 37.000,00 , R$ 37.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 37.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1261,SEE,43025,EXECUÇÃO DIRETA - CAIXA ESCOLAR,2020,S,UBERLANDIA,EE DO PARQUE SÃO JORGE,,167797,4304,INVESTIMENTOS,,,,Projeto de Wi-Fi,Projeto de Wi-Fi,R$ 8.000,00,05/03/2020 11:10, R$ 8.000,00 ,, R$ 8.000,00 , R$ 8.000,00 ,,SIAFI,,,,ENVIADA PARA SEE,, R$ 8.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42845,TRANSFERÊNCIA ESPECIAL,2020,S,CAPITAO ANDRADE,PREFEITURA MUNICIPAL DE CAPITÃO ANDRADE,66229105000125,,2090,INVESTIMENTOS,,,,,,R$ 200.000,00,04/03/2020 14:35, R$ 200.000,00 ,, R$ 200.000,00 , R$ 200.000,00 ,,SIAFI,,9247264,753/2020,APROVADO,, R$ 200.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42847,TRANSFERÊNCIA ESPECIAL,2020,S,ITABIRINHA,PREFEITURA MUNICIPAL DE ITABIRINHA,17125444000156,,2090,INVESTIMENTOS,,,,,,R$ 65.000,00,04/03/2020 14:36, R$ 65.000,00 ,, R$ 65.000,00 , R$ 65.000,00 ,,SIAFI,,9247265,753/2020,APROVADO,, R$ 65.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42848,TRANSFERÊNCIA ESPECIAL,2020,S,ACUCENA,PREFEITURA MUNICIPAL DE AÇUCENA,17005216000142,,2090,INVESTIMENTOS,,,,,,R$ 165.000,00,04/03/2020 14:36, R$ 165.000,00 ,, R$ 165.000,00 , R$ 165.000,00 ,,SIAFI,,9247266,753/2020,APROVADO,, R$ 165.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42849,TRANSFERÊNCIA ESPECIAL,2020,S,ESPERA FELIZ,PREFEITURA MUNICIPAL DE ESPERA FELIZ,18114264000131,,2090,INVESTIMENTOS,,,,,,R$ 100.000,00,04/03/2020 14:37, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,9247267,753/2020,APROVADO,, R$ 100.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42850,TRANSFERÊNCIA ESPECIAL,2020,S,VARGEM ALEGRE,PREFEITURA MUNICIPAL DE VARGEM ALEGRE,1613128000193,,2090,INVESTIMENTOS,,,,,,R$ 65.000,00,04/03/2020 14:38, R$ 65.000,00 ,, R$ 65.000,00 , R$ 65.000,00 ,,SIAFI,,9247268,753/2020,APROVADO,, R$ 65.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42851,TRANSFERÊNCIA ESPECIAL,2020,S,SIMONESIA,PREFEITURA MUNICIPAL DE SIMONÉSIA,18385120000110,,2090,INVESTIMENTOS,,,,,,R$ 100.000,00,04/03/2020 14:38, R$ 100.000,00 ,, R$ 100.000,00 , R$ 100.000,00 ,,SIAFI,,9247269,753/2020,APROVADO,, R$ 100.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42852,TRANSFERÊNCIA ESPECIAL,2020,S,ANTONIO DIAS,PREFEITURA MUNICIPAL DE ANTÔNIO DIAS,16796575000100,,2090,INVESTIMENTOS,,,,,,R$ 150.000,00,04/03/2020 14:39, R$ 150.000,00 ,, R$ 150.000,00 , R$ 150.000,00 ,,SIAFI,,9247270,753/2020,APROVADO,, R$ 150.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42853,TRANSFERÊNCIA ESPECIAL,2020,S,TIMOTEO,PREFEITURA MUNICIPAL DE TIMÓTEO,19875020000134,,2090,INVESTIMENTOS,,,,,,R$ 95.000,00,04/03/2020 14:39, R$ 95.000,00 ,, R$ 95.000,00 , R$ 95.000,00 ,,SIAFI,,9247271,753/2020,APROVADO,, R$ 95.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,42875,TRANSFERÊNCIA ESPECIAL,2020,S,SANTANA DO PARAISO,PREFEITURA MUNICIPAL DE SANTANA DO PARAÍSO,38515573000120,,2090,INVESTIMENTOS,,,,,,R$ 20.342,50,04/03/2020 15:13, R$ 20.342,50 ,, R$ 20.342,50 , R$ 20.342,50 ,,SIAFI,,9247272,753/2020,APROVADO,, R$ 20.342,50 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
Bloco Democracia e Luta,1491,SEGOV,46093,TRANSFERÊNCIA ESPECIAL,2020,S,RIBEIRAO DAS NEVES,PREFEITURA MUNICIPAL DE RIBEIRÃO DAS NEVES,18314609000109,,2090,INVESTIMENTOS,,,,,,R$ 3.000,00,13/03/2020 10:53, R$ 3.000,00 ,, R$ 3.000,00 , R$ 3.000,00 ,,SIAFI,,9247277,753/2020,APROVADO,, R$ 3.000,00 ,PAGO (TOTAL),2020-12-15 01:42:03.563166
